PROJECT_NAME,LATITUDE,LONGITUDE
VICTORIA PARK VILLAS,1.322194184,103.8030677
VICTORY HEIGHTS,1.324391144,103.8526327
VICTORY VILLE,1.3634309430000002,103.97325620000001
VIDA,1.30849551,103.8391051
VIENTO,1.312210069,103.8865157
VIEW AT KISMIS,1.338205585,103.7698816
VIIO @ BALESTIER,1.327005917,103.8458953
VILLA AZURA,1.331688966,103.79300740000001
VILLA BEGONIA,1.386125431,103.8615023
VILLA CHANCERITA,1.325652338,103.8383202
VILLA CHANCERY,1.323291704,103.83869279999999
VILLA DE WEST,1.2907026590000001,103.7718804
VILLA DELLE ROSE,1.311826157,103.80767970000001
VILLA DES FLORES,1.324970274,103.83699320000001
VILLA MARINA,1.310789721,103.9274917
VILLA MARTIA,1.3066615609999999,103.9115123
VILLA VERDE,1.391126914,103.7513838
VILLAGE @ PASIR PANJANG,1.291094213,103.77014109999999
VILLAGE TOWER,1.315071092,103.7779745
VILLAS @ GILSTEAD,1.318523974,103.8391347
VILLAS LA VUE,1.3195565,103.9176446
VILLAS LAGUNA,1.313981291,103.938647
VILLE ROYALE,1.2961313890000001,103.8414054
VINA LODGE,1.35695551,103.8765877
VISIONCREST,1.2988194020000001,103.8426242
VISTA GARDEN,1.338884713,103.7644986
VISTA PARK,1.429710024,103.7959489
VISTA RESIDENCES,1.328251641,103.84337
VITRA,1.309525969,103.9031963
VIVA,1.315665859,103.84419709999999
VIVA VISTA,1.2797731479999999,103.7860426
VIVACE,1.292946408,103.8407114
VIZ AT HOLLAND,1.308534943,103.80223570000001
VOGX,1.3139352979999999,103.8503801
VOLARI,1.314814161,103.8329343
VUE 8 RESIDENCE,1.381734379,103.9405961
WALLICH RESIDENCE,1.277114649,103.8458745
WAN THO LODGE,1.333134756,103.8711093
WANDERVALE,1.383470297,103.74970040000001
WANG LODGE,1.311329695,103.87602840000001
WARNER COURT,1.3099737120000001,103.79625279999999
WATER PLACE,1.296306195,103.8724819
WATER TERRACE,1.3505350809999999,103.881547
WATER VILLAS,1.357142483,103.8793433
WATERBANK AT DAKOTA,1.306675055,103.88886090000001
WATERBAY,1.401005517,103.90797909999999
WATERCOLOURS,1.376273782,103.9597949
WATERCOVE,1.46172872,103.83965140000001
WATERCREST,1.377653187,103.9577432
WATERFALL GARDENS,1.312076471,103.8047091
WATERFORD RESIDENCE,1.293985376,103.8395436
WATERFRONT @ FABER,1.3232451729999999,103.75478840000001
WATERFRONT GOLD,1.338182019,103.9286807
WATERFRONT ISLE,1.33812929,103.92774370000001
WATERFRONT KEY,1.33741092,103.93117790000001
WATERFRONT WAVES,1.337661338,103.92991190000001
WATERLOO VIEW,1.3007637840000001,103.8527198
WATERMARK ROBERTSON QUAY,1.290498962,103.8381488
WATERSCAPE AT CAVENAGH,1.304259462,103.840823
WATERTOWN,1.4065233,103.90213220000001
WATERVIEW,1.348834043,103.92632370000001
WATERWOODS,1.3909166480000001,103.9125948
WATTEN HILL,1.330453729,103.8094806
WATTEN RESIDENCES,1.328622127,103.8086214
WELLINGTON PARK,1.372023229,103.8350845
WEMBLY RESIDENCES,1.3565163919999998,103.87630920000001
WEST BAY CONDOMINIUM,1.299083595,103.765989
WEST COAST GARDENS,1.314961529,103.75709860000003
WEST PARK REGENCY,1.290093775,103.77660909999999
WEST POINT PEARL GARDEN,1.311615866,103.75811350000001
WEST SHORE RESIDENCES,1.281258752,103.7847385
WEST-N,1.2822009559999998,103.7834584
WESTCOVE CONDOMINIUM,1.297935635,103.7664634
WESTLAKE GARDENS,1.3443546469999998,103.8375182
WESTMERE,1.337405886,103.736416
WESTMONT,1.292934392,103.7670895
WESTSIDE 33,1.294348679,103.7664977
WESTVIEW GARDENS,1.307310491,103.7629
WESTVILLE,1.3530049419999999,103.6992584
WESTWOOD PARK,1.35138843,103.70000959999999
WESTWOOD RESIDENCES,1.352218607,103.6966124
WHARTON VALE,1.302028835,103.8483217
WHISTLER GRAND,1.3198928840000002,103.7540981
WHITEHAVEN,1.289683765,103.7775432
WHITESCAPE,1.310459117,103.915547
WHITEWATER,1.380131335,103.9353557
WHITLEY VILLAS,1.3265930129999999,103.8375116
WILKIE 48,1.302486001,103.84829090000001
WILKIE 80,1.303115473,103.84764090000002
WILKIE 87,1.3031032820000001,103.8469094
WILKIE COURT,1.303291647,103.84673120000001
WILKIE REGENCY,1.30262696,103.8492041
WILKIE STUDIO,1.303422218,103.8474755
WILKINSON 8,1.303324215,103.89582879999999
WILLYN VILLE,1.311663713,103.79634659999999
WILSHIRE RESIDENCES,1.31292203,103.8046548
WINDY HEIGHTS,1.326918902,103.9102628
WING FONG COURT,1.31174478,103.8787995
WING FONG MANSIONS,1.3106117179999999,103.8790559
WING ON LIFE GARDEN,1.3176982990000001,103.8316105
WOODGROVE CONDOMINIUM,1.4294964380000001,103.7824992
WOODGROVE ESTATE,1.428321824,103.7777822
WOODHAVEN,1.430204969,103.7840084
WOODLANDS PARK,1.415205915,103.7585543
WOODSVALE,1.444054764,103.8051588
WOODSVILLE 28,1.330179938,103.868342
WOODSVILLE MANSIONS,1.32919491,103.8681248
WOOLLERTON PARK,1.316876627,103.80889690000001
WORTHINGTON,1.312827883,103.8959251
YEW LIAN PARK,1.350709546,103.8339333
YEW MEI GREEN,1.395275656,103.7511252
YEWTEE RESIDENCES,1.397058774,103.74664399999999
YGK GARDEN,1.3128652809999999,103.7993612
YISHUN EMERALD,1.4395060730000002,103.8308796
YISHUN SAPPHIRE,1.440481937,103.8305341
YONG AN PARK,1.2950337140000001,103.8345264
YONG SENG ESTATE,1.326071591,103.91714809999999
YONG SIAK COURT,1.282610201,103.83018390000001
ZEDGE,1.3224035109999999,103.848219
ZENITH,1.292635687,103.8305555
ZEPHYR PARK,1.33772676,103.95211979999999
1 KING ALBERT PARK,1.336573518,103.7802973
1 MOULMEIN RISE,1.31908637,103.8470536
11 AMBER ROAD,1.299053945,103.8994169
15 HOLLAND HILL,1.309649563,103.8008705
2 RVG,1.29644996,103.8344395
3 CUSCADEN,1.303933319,103.8293882
3 ORCHARD BY-THE-PARK,1.303333389,103.82470670000001
336 RIVER VALLEY,1.296121477,103.8385229
6 DERBYSHIRE,1.315681726,103.8458804
76 SHENTON,1.273476633,103.8455532
8 @ MOUNT SOPHIA,1.300964835,103.8459566
8 BASSEIN,1.32353748,103.8481082
8 EDEN GROVE,1.344773006,103.8723189
8 FARRER SUITES,1.3149895740000002,103.8547092
8 HULLET,1.30301094,103.8387183
8 NAPIER,1.3069103709999998,103.8206827
8 RODYK,1.290210504,103.8375618
8 SAINT THOMAS,1.29614348,103.8362925
BALESTIER 288,1.3229740559999998,103.852815
BALESTIER PLAZA,1.325744091,103.85038259999999
BALMORAL PLAZA,1.316434957,103.8354929
BEAUTY WORLD CENTRE,1.342412642,103.7765394
BOON TECK APARTMENTS,1.327186487,103.8506485
BOWMONT CENTRE,1.315656255,103.9192457
CAIRNHILL MANSIONS,1.3052542870000001,103.8376459
CASA CONTENDERE,1.318357195,103.8383752
CHINATOWN PLAZA,1.278652532,103.84213390000001
CITY GATE,1.302347543,103.86225999999999
CORONATION ARCADE,1.323301144,103.81052779999999
CORONATION SHOPPING PLAZA,1.323675505,103.8102344
COSY 23,1.312577659,103.8864923
CROWN CENTRE,1.3230264520000001,103.8111549
EASTPAC BUILDING,1.326832937,103.84334969999999
EASTWOOD CENTRE,1.321447681,103.95541949999999
ELIZABETH TOWER,1.30626331,103.836261
EON SHENTON,1.273860928,103.84621369999999
EUNOS MANSION,1.319723162,103.9054439
EXCELLENCE MANSIONS,1.314339857,103.88357059999998
GOLDEN MILE COMPLEX,1.302857763,103.86528440000001
HAPPY GARDENS,1.3304751590000001,103.8811913
HERITAGE PLACE,1.298573578,103.8564154
HIGHLAND CENTRE,1.355391194,103.8772545
ILLUMINAIRE ON DEVONSHIRE,1.29906764,103.836832
INTERNATIONAL PLAZA,1.276012226,103.8458978
JALAN BESAR PLAZA,1.308656852,103.8580644
KILAT CENTRE,1.3413338209999999,103.77234370000001
KING'S ARCADE,1.323210285,103.8107213
LUCKY PLAZA,1.30446379,103.83400520000001
OKIO,1.322133312,103.8532168
OVADA 8,1.313223997,103.9060345
PAVILION SQUARE,1.312941668,103.8797821
PEACE CENTRE/MANSIONS,1.301070538,103.8491763
PEOPLE'S PARK COMPLEX,1.284128626,103.8425848
PULLMAN RESIDENCES NEWTON,1.31467263,103.8390108
QUEENSWAY TOWER,1.2875951890000001,103.8033973
ROXY SQUARE,1.304333084,103.9040603
SELEGIE CENTRE,1.304085658,103.8500142
SIMON PLAZA,1.361962687,103.8849722
SIXTH AVENUE CENTRE,1.331432307,103.7950007
SKT MANSIONS,1.314696847,103.88262890000001
SOPHIA VIEW,1.302440101,103.84695649999999
ST FRANCIS COURT,1.324379663,103.8638339
SUN PLAZA,1.4482265380000001,103.8194621
TAI WAH BUILDING,1.29819069,103.8384568
TELOK BLANGAH HOUSE,1.266180555,103.8233854
TEMBELING CENTRE,1.306512528,103.9053611
TEXTILE CENTRE,1.303624361,103.8614129
THE BOULEVARD RESIDENCE,1.303927783,103.82877020000001
THE ODEON KATONG,1.304635597,103.9018983
THE OXLEY,1.299043722,103.8421684
THE QUAYSIDE,1.290089491,103.83917209999998
THOMSON IMPERIAL COURT,1.351769141,103.8360677
THOMSON VALE,1.323983672,103.84143540000001
WAI WING CENTRE,1.326227265,103.8470022
WU DE BUILDING,1.314017252,103.85796440000001
1 CANBERRA,1.437691999,103.8302776
8 RAJA,1.327241412,103.8425397
BAODE BUILDING,1.3151861885,103.88871655
BLAIR PLAIN CONSERVATION AREA,1.2763881173333331,103.83715788888891
BOON SING BUILDING,1.2970220795,103.85538715
BURLINGTON SQUARE,1.3022048590000002,103.85266836666666
CRESCENDO BUILDING,1.3131267790000003,103.9263296
EASTVALE,1.3743746071666667,103.95355891666668
EXCELSIOR GARDENS,1.3241434037,103.95179631
FORTUNE VIEW,1.3461231303,103.87032517
HARBOUR VIEW GARDENS,1.2789203725,103.78535190000001
KINGSFORD . HILLVIEW PEAK,1.364806936,103.76422003333332
KISMIS VIEW,1.3382226673333335,103.76987806666666
LOYANG GARDENS,1.3782574095,103.9568678
LUCKY HILL,1.3254804397499995,103.9475986875
ORCHARD TOWERS,1.30754594,103.8294545
PHOENIX HEIGHTS,1.3764885221111112,103.75835531111113
RIDGEWOOD,1.3166572094444444,103.77876859999998
ROSE COURT,1.3098650847500002,103.8931335625
SENTOSA COVE,1.24875076325,103.84330555
SEVENTY SAINT PATRICK'S,1.3078099726,103.91532088
SHAW PLAZA - TWIN HEIGHTS,1.32487061975,103.851315
SIN MING PLAZA,1.352518968,103.8361969
SPOTTISWOODE PARK,1.2742297508888891,103.83561914444445
TEACHER'S HOUSING ESTATE,1.3809795733333332,103.8299378888889
THE BENCOOLEN,1.3016421746666669,103.8533471
THE CENTREPOINT,1.3019543379999998,103.8397861
THE PLAZA,1.2996567836666666,103.86068355000002
THOMSON PLAZA,1.3543252419999998,103.8303281
UE SQUARE,1.2929186265,103.8420278
WINDERMERE,1.3978558019999998,103.75094937142859
WOLSKEL LODGE,1.3464202238,103.86834714
YUNNAN GARDENS,1.3388815045555558,103.69153941111112
CAIRNHILL HEIGHTS,1.307525584,103.83648790000001
CHANGI GARDEN,1.3917503926666666,103.98127566666666
CHUAN GREEN,1.360508246,103.8660431
DUNEARN COURT,1.3168377895,103.8370343875
EASTWOOD PARK,1.332475801,103.94559240000001
GREEN PARK,1.363777576,103.9481833
HOW SUN PARK,1.345374989,103.8782405
LIANG COURT,1.290658604,103.84454720000001
PARK HOUSE,1.3156713708,103.82179236
PARK WEST,1.3172460609,103.754964
SEAVIEW PARK,1.2996032975,103.89584954
SKYLINE 360 @ SAINT THOMAS WALK,1.2968643265000002,103.83681055
TANAH MERAH MANSION,1.32188029,103.9471147
THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHILL,1.308031263,103.83618309999999
